taxon,precision-native_rf,recall-native_rf,f1-native_rf,precision-mobilenet_pca50_rf,recall-mobilenet_pca50_rf,f1-mobilenet_pca50_rf,precision-mobilenet600,recall-mobilenet600,f1-mobilenet600,precision-effnetv2s,recall-effnetv2s,f1-effnetv2s,grouped
gelatinous,0.5106382978723404,0.2696629213483146,0.35294117647058826,0.5490196078431373,0.3146067415730337,0.39999999999999997,0.35909090909090907,0.4438202247191011,0.3969849246231156,0.3813559322033898,0.5056179775280899,0.43478260869565216,gelatinous
gonophore<Diphyidae,0.576530612244898,0.5067264573991032,0.5393794749403341,0.7307262569832402,0.7331838565022422,0.731952993844432,0.7600502512562815,0.6782511210762332,0.7168246445497631,0.7608966376089664,0.6849775784753364,0.7209439528023599,Siphonophorae
larvae<Annelida,0.0,0.0,0.0,0.6842105263157895,0.23214285714285715,0.3466666666666667,0.5283018867924528,0.5,0.5137614678899083,0.41304347826086957,0.6785714285714286,0.5135135135135135,Annelida
larvae<Crustacea,0.7076923076923077,0.17228464419475656,0.27710843373493976,0.881508078994614,0.9194756554307116,0.9000916590284143,0.8643478260869565,0.9307116104868914,0.8963029756537421,0.8618307426597582,0.9344569288389513,0.8966756513926325,other_Crustacea
larvae<Echinodermata,0.8571428571428571,0.08108108108108109,0.14814814814814817,0.6666666666666666,0.5945945945945946,0.6285714285714286,0.48760330578512395,0.7972972972972973,0.6051282051282051,0.5258620689655172,0.8243243243243243,0.6421052631578947,Echinodermata
light<detritus,0.7047966401414677,0.7979229229229229,0.7484741784037559,0.7820590006020469,0.8126876876876877,0.7970792170338098,0.767102498248891,0.8221971971971972,0.793694890687281,0.7612602365787079,0.8374624624624625,0.7975452812202097,light_detritus
medium<detritus,0.8,0.025,0.04848484848484849,0.7077464788732394,0.628125,0.6655629139072848,0.553014553014553,0.83125,0.6641697877652933,0.5650406504065041,0.86875,0.6847290640394089,medium_detritus
megalopa,0.7795275590551181,0.9209302325581395,0.8443496801705757,0.9210526315789473,0.9767441860465116,0.9480812641083521,0.920704845814978,0.9720930232558139,0.9457013574660633,0.9497716894977168,0.9674418604651163,0.9585253456221198,Decapoda
multiple<Copepoda,0.4642375168690958,0.3986095017381228,0.42892768079800503,0.7123130034522439,0.7172653534183082,0.7147806004618937,0.6939655172413793,0.746234067207416,0.7191513121161364,0.7247007616974973,0.7717265353418308,0.7474747474747475,Copepoda
nauplii<Crustacea,0.3782608695652174,0.125,0.18790496760259176,0.8811292719167905,0.8520114942528736,0.8663257852447042,0.8274932614555256,0.882183908045977,0.8539638386648122,0.8504043126684636,0.9066091954022989,0.8776077885952712,other_Crustacea
nectophore<Diphyidae,0.6358381502890174,0.5213270142180095,0.5729166666666667,0.8238636363636364,0.6872037914691943,0.7493540051679586,0.7883597883597884,0.7061611374407583,0.745,0.8134715025906736,0.7440758293838863,0.7772277227722773,Siphonophorae
other<Cnidaria,0.6666666666666666,0.25,0.36363636363636365,0.5882352941176471,0.4166666666666667,0.48780487804878053,0.5384615384615384,0.5833333333333334,0.5599999999999999,0.5517241379310345,0.6666666666666666,0.6037735849056604,other_Cnidaria
other<Crustacea,1.0,0.07042253521126761,0.13157894736842107,0.7818181818181819,0.6056338028169014,0.6825396825396824,0.6923076923076923,0.7605633802816901,0.7248322147651006,0.6352941176470588,0.7605633802816901,0.6923076923076923,other_Crustacea
other<Siphonophorae,0.0,0.0,0.0,0.35,0.06542056074766354,0.11023622047244093,0.2391304347826087,0.308411214953271,0.26938775510204077,0.22875816993464052,0.32710280373831774,0.2692307692307692,Siphonophorae
other<living,0.4641388761991777,0.266038229903116,0.3382157123834887,0.5607008760951189,0.4692327834511652,0.5109052031361369,0.5548033526756931,0.45064152919612466,0.4973269758705389,0.5688042752171009,0.4459282534694946,0.4999266108909438,other_living
other<plastic,0.4641472868217054,0.7543307086614173,0.5746850629874025,0.6229007633587786,0.6425196850393701,0.6325581395348837,0.571608040201005,0.7165354330708661,0.6359189378057302,0.6150568181818182,0.6818897637795276,0.6467513069454818,plastic
part<Crustacea,0.45454545454545453,0.39473684210526316,0.4225352112676056,0.7839506172839507,0.6684210526315789,0.7215909090909092,0.7047619047619048,0.7789473684210526,0.74,0.7246376811594203,0.7894736842105263,0.7556675062972293,part_Crustacea
pluteus<Echinodermata,0.9310344827586207,0.07458563535911603,0.13810741687979539,0.8746594005449592,0.8867403314917127,0.8806584362139918,0.7697516930022573,0.9419889502762431,0.8472049689440992,0.8325123152709359,0.9337016574585635,0.8802083333333334,Echinodermata
shrimp_like,0.650994575045208,0.6728971962616822,0.661764705882353,0.8461538461538461,0.8841121495327103,0.8647166361974407,0.8537477148080439,0.8728971962616823,0.8632162661737522,0.8773234200743495,0.8822429906542056,0.8797763280521902,shrimp_like
tail<Appendicularia,0.6428571428571429,0.06428571428571428,0.11688311688311687,0.5753968253968254,0.5178571428571429,0.5451127819548872,0.4533678756476684,0.625,0.5255255255255256,0.45278450363196127,0.6678571428571428,0.5396825396825397,Appendicularia
veliger,0.0,0.0,0.0,0.35714285714285715,0.25,0.2941176470588235,0.28888888888888886,0.65,0.39999999999999997,0.3157894736842105,0.6,0.41379310344827586,Mollusca
zoea<Brachyura,0.792156862745098,0.9365192582025678,0.8583101814021898,0.9578103207810321,0.9796718972895863,0.9686177715091678,0.966089720946662,0.9753922967189729,0.9707187222715173,0.9755834829443447,0.9689728958630528,0.9722669529432815,Decapoda
